timestamp,station_id,connector_id,ocpp_message,status,price_eur_kwh,energy_kwh,power_kw,reason,label
2025-12-01 09:53:48,CP-09,2,RemoteStopTransaction,Charging,-1.0,9.688,5.33,frequent_irregular_change,1
2025-12-01 09:10:57,CP-08,2,ChangeConfiguration,Preparing,2.1402,7.472,20.0,price_spike,1
2025-12-01 10:19:14,CP-01,1,Authorize,Available,0.1602,3.954,14.6,normal,0
2025-12-01 09:12:34,CP-04,1,RemoteStartTransaction,Faulted,0.288,202.954,0.89,spoofed_meter_values,1
2025-12-01 09:55:06,CP-05,2,StatusNotification,Preparing,0.1952,0.16,12.67,normal,0
2025-12-01 09:45:47,CP-10,2,StartTransaction,Available,0.1912,9.277,13.56,normal,0
2025-12-01 10:31:16,CP-07,1,Heartbeat,Charging,0.3346,5.1,21.57,normal,0
2025-12-01 09:16:17,CP-03,1,StartTransaction,Faulted,3.0005,10.837,10.18,price_spike,1
2025-12-01 09:43:34,CP-06,2,ChangeConfiguration,Faulted,5.0676,1.685,18.67,price_spike,1
2025-12-01 10:20:43,CP-07,2,RemoteStopTransaction,Preparing,-0.6551,4.816,21.34,negative_price,1
2025-12-01 09:31:53,CP-01,1,MeterValues,Available,0.2266,10.352,5.25,normal,0
2025-12-01 10:26:16,CP-07,2,StopTransaction,Charging,0.2371,1.695,8.5,normal,0
2025-12-01 09:16:07,CP-06,2,MeterValues,Charging,0.288,-3.149,122.26,spoofed_meter_values,1
2025-12-01 10:40:04,CP-06,2,RemoteStartTransaction,Available,0.4,125.847,0.26,spoofed_meter_values,1
2025-12-01 10:43:53,CP-06,2,MeterValues,Preparing,0.2729,1.197,8.81,normal,0
2025-12-01 09:56:31,CP-09,2,ChangeConfiguration,Faulted,0.3266,75.924,190.23,spoofed_meter_values,1
2025-12-01 09:19:30,CP-08,1,RemoteStopTransaction,SuspendedEV,4.8308,3.67,2.19,price_spike,1
2025-12-01 10:13:19,CP-08,2,MeterValues,Preparing,0.282,7.037,5.62,normal,0
2025-12-01 09:08:39,CP-06,1,StartTransaction,Available,0.1936,5.213,6.24,normal,0
2025-12-01 10:43:15,CP-02,2,StatusNotification,Charging,0.217,11.376,20.08,normal,0
2025-12-01 09:45:48,CP-10,2,BootNotification,Preparing,0.3204,7.42,8.42,normal,0
2025-12-01 10:31:40,CP-05,1,Authorize,Charging,0.334,9.256,8.73,normal,0
2025-12-01 09:59:43,CP-09,2,RemoteStartTransaction,SuspendedEV,3.8737,11.258,3.55,price_spike,1
2025-12-01 09:29:43,CP-01,2,RemoteStartTransaction,Preparing,0.0232,0.151,15.72,price_drop,1
2025-12-01 09:48:10,CP-05,2,StartTransaction,Available,0.289,1.026,18.69,normal,0
2025-12-01 10:04:49,CP-08,1,MeterValues,Faulted,-0.0543,7.495,12.22,negative_price,1
2025-12-01 10:11:15,CP-03,2,StopTransaction,Preparing,0.2917,4.678,5.71,normal,0
2025-12-01 09:52:27,CP-10,2,Heartbeat,Charging,0.3179,2.794,20.95,normal,0
2025-12-01 09:35:36,CP-05,1,StopTransaction,SuspendedEV,0.2984,93.281,531.4,spoofed_meter_values,1
2025-12-01 10:02:16,CP-08,1,StatusNotification,Preparing,0.1729,2.951,6.42,normal,0
2025-12-01 09:11:30,CP-01,1,MeterValues,Preparing,0.0145,10.356,5.74,price_drop,1
2025-12-01 09:40:31,CP-09,2,BootNotification,Available,0.3243,5.613,17.5,normal,0
2025-12-01 10:54:24,CP-01,1,StartTransaction,Preparing,0.3826,-7.376,0.27,spoofed_meter_values,1
2025-12-01 09:07:24,CP-01,1,StartTransaction,Charging,0.2847,6.579,12.64,normal,0
2025-12-01 10:12:44,CP-08,2,StopTransaction,Charging,0.2963,1.273,18.48,normal,0
2025-12-01 09:55:07,CP-10,2,Authorize,Preparing,0.2896,7.241,8.1,normal,0
2025-12-01 09:58:59,CP-04,2,ChangeConfiguration,Charging,-0.011,0.217,14.38,negative_price,1
2025-12-01 10:44:46,CP-05,2,StopTransaction,Available,0.2501,2.578,6.79,normal,0
2025-12-01 09:36:11,CP-08,1,RemoteStartTransaction,Charging,1.4719,11.974,2.09,frequent_irregular_change,1
2025-12-01 10:46:31,CP-06,1,StopTransaction,Available,0.1964,1.769,2.54,normal,0
2025-12-01 10:18:53,CP-06,2,MeterValues,SuspendedEV,5.1064,3.121,8.89,price_spike,1
2025-12-01 10:50:33,CP-04,1,ChangeConfiguration,Available,0.3826,77.901,554.11,spoofed_meter_values,1
2025-12-01 09:50:05,CP-06,1,ChangeConfiguration,Preparing,1.9986,4.337,4.6,price_spike,1
2025-12-01 09:05:26,CP-03,1,Authorize,Available,0.2386,5.146,14.14,normal,0
2025-12-01 09:33:01,CP-03,1,MeterValues,Faulted,1.5072,4.657,2.83,frequent_irregular_change,1
2025-12-01 09:15:04,CP-07,1,RemoteStartTransaction,Available,4.1595,0.36,5.32,price_spike,1
2025-12-01 09:50:39,CP-07,2,Authorize,Charging,0.1517,5.068,4.41,normal,0
2025-12-01 10:44:54,CP-07,2,StartTransaction,Charging,0.2237,7.191,19.01,normal,0
2025-12-01 10:59:20,CP-06,2,StatusNotification,Charging,0.267,5.881,3.38,normal,0
2025-12-01 09:15:57,CP-02,1,Heartbeat,Preparing,0.2019,6.882,6.56,normal,0
2025-12-01 10:30:58,CP-10,2,RemoteStartTransaction,SuspendedEV,2.8087,10.705,15.22,frequent_irregular_change,1
2025-12-01 09:03:57,CP-07,2,Authorize,Preparing,0.322,11.881,8.11,normal,0
2025-12-01 10:53:02,CP-07,1,StopTransaction,Preparing,0.1908,9.001,8.66,normal,0
2025-12-01 10:18:41,CP-01,2,StartTransaction,Available,5.4517,11.006,21.23,price_spike,1
2025-12-01 10:17:52,CP-07,1,BootNotification,Preparing,0.3402,10.203,8.58,normal,0
2025-12-01 10:24:41,CP-10,1,StopTransaction,SuspendedEV,0.0083,5.193,19.16,price_drop,1
2025-12-01 09:48:49,CP-05,2,StopTransaction,Preparing,0.308,7.236,7.98,normal,0
2025-12-01 10:11:44,CP-07,2,StopTransaction,Preparing,0.3203,257.949,0.36,spoofed_meter_values,1
2025-12-01 09:17:00,CP-01,2,BootNotification,Preparing,0.3394,0.993,8.59,normal,0
2025-12-01 09:57:58,CP-05,1,Heartbeat,Charging,0.1675,1.342,4.13,normal,0
2025-12-01 10:24:34,CP-07,2,Authorize,Preparing,0.2055,1.171,12.92,normal,0
2025-12-01 10:09:37,CP-06,2,MeterValues,Available,0.263,5.874,4.62,normal,0
2025-12-01 09:43:53,CP-07,2,ChangeConfiguration,Charging,6.2061,0.981,4.89,price_spike,1
2025-12-01 10:08:18,CP-10,1,StopTransaction,Available,0.0028,11.794,9.58,price_drop,1
2025-12-01 09:08:14,CP-03,1,StatusNotification,Charging,0.3118,1.558,20.85,normal,0
2025-12-01 10:34:07,CP-01,1,RemoteStartTransaction,Preparing,0.0341,11.556,6.08,price_drop,1
2025-12-01 10:35:30,CP-06,2,RemoteStartTransaction,Preparing,0.0144,6.665,2.81,price_drop,1
2025-12-01 10:02:41,CP-09,1,MeterValues,Available,0.299,7.847,18.55,normal,0
2025-12-01 09:25:07,CP-05,1,Heartbeat,Charging,0.2344,11.21,12.18,normal,0
2025-12-01 10:21:38,CP-02,2,BootNotification,Preparing,0.2446,7.674,5.92,normal,0
2025-12-01 09:37:53,CP-09,2,BootNotification,Preparing,0.3229,9.784,3.86,normal,0
2025-12-01 10:31:10,CP-04,2,MeterValues,SuspendedEV,0.0198,4.373,8.35,price_drop,1
2025-12-01 10:43:16,CP-08,1,StartTransaction,Available,0.2652,3.41,19.57,normal,0
2025-12-01 10:25:10,CP-02,2,StartTransaction,Charging,0.2317,8.402,18.42,normal,0
2025-12-01 09:32:44,CP-02,2,BootNotification,Preparing,0.2887,2.503,4.06,normal,0
2025-12-01 09:28:05,CP-06,1,RemoteStartTransaction,Available,-0.8867,0.747,13.98,negative_price,1
2025-12-01 09:26:53,CP-04,1,StatusNotification,Preparing,0.3292,5.576,14.35,normal,0
2025-12-01 10:57:27,CP-01,1,Authorize,Preparing,0.3388,2.32,3.53,normal,0
2025-12-01 10:26:55,CP-05,2,MeterValues,Charging,0.1593,0.338,7.59,normal,0
2025-12-01 09:27:33,CP-06,1,StopTransaction,Charging,0.2775,-1.669,0.84,spoofed_meter_values,1
2025-12-01 09:14:16,CP-09,1,Heartbeat,Preparing,0.2663,1.839,11.22,normal,0
2025-12-01 10:07:45,CP-06,1,RemoteStopTransaction,SuspendedEV,-0.3794,9.754,15.14,frequent_irregular_change,1
2025-12-01 09:44:17,CP-05,2,StartTransaction,Available,0.2049,7.049,15.7,normal,0
2025-12-01 09:13:41,CP-02,2,Authorize,Available,0.3039,8.337,15.35,normal,0
2025-12-01 10:45:29,CP-10,1,Authorize,Preparing,0.1814,10.105,12.25,normal,0
2025-12-01 09:47:22,CP-02,1,Authorize,Charging,0.2402,6.918,4.63,normal,0
2025-12-01 10:12:33,CP-10,2,MeterValues,Preparing,0.2344,3.185,5.43,normal,0
2025-12-01 09:30:43,CP-03,1,BootNotification,Available,0.296,6.934,5.72,normal,0
2025-12-01 09:24:29,CP-02,2,Heartbeat,Preparing,0.3021,11.285,15.67,normal,0
2025-12-01 10:14:11,CP-04,2,StatusNotification,Preparing,0.2473,11.304,8.97,normal,0
2025-12-01 09:00:17,CP-09,2,RemoteStopTransaction,SuspendedEV,0.0324,0.177,18.12,price_drop,1
2025-12-01 09:25:33,CP-07,1,StartTransaction,Preparing,0.2947,2.7,13.51,normal,0
2025-12-01 09:21:08,CP-01,1,MeterValues,Charging,0.2078,5.02,19.63,normal,0
2025-12-01 09:03:26,CP-08,1,MeterValues,Charging,0.1554,4.789,13.29,normal,0
2025-12-01 09:44:16,CP-03,1,MeterValues,Faulted,0.0262,11.854,14.91,price_drop,1
2025-12-01 09:24:06,CP-07,2,MeterValues,Preparing,0.2775,322.621,0.71,spoofed_meter_values,1
2025-12-01 09:12:43,CP-05,1,StartTransaction,Preparing,6.2209,0.358,18.44,price_spike,1
2025-12-01 09:47:26,CP-01,1,Heartbeat,Available,0.2328,2.996,19.17,normal,0
2025-12-01 10:49:01,CP-01,1,BootNotification,Preparing,0.2974,5.077,20.23,normal,0
2025-12-01 10:48:51,CP-04,1,ChangeConfiguration,Charging,-0.7968,5.205,21.12,negative_price,1
2025-12-01 09:27:29,CP-03,1,StopTransaction,Charging,0.267,1.364,6.79,normal,0
2025-12-01 10:26:58,CP-02,2,ChangeConfiguration,Charging,5.1771,7.147,14.01,price_spike,1
2025-12-01 10:20:14,CP-01,1,Authorize,Available,0.2205,6.816,21.13,normal,0
2025-12-01 10:08:57,CP-04,1,StartTransaction,Available,0.3437,6.253,6.86,normal,0
2025-12-01 09:29:04,CP-07,2,StatusNotification,Charging,0.2882,0.233,15.98,normal,0
2025-12-01 10:34:43,CP-06,1,ChangeConfiguration,Available,0.3844,-9.938,0.01,spoofed_meter_values,1
2025-12-01 10:51:45,CP-05,2,RemoteStopTransaction,Charging,0.0128,8.513,7.04,price_drop,1
2025-12-01 09:38:51,CP-02,2,Authorize,Charging,0.1709,7.279,13.55,normal,0
2025-12-01 10:28:36,CP-09,1,MeterValues,Preparing,0.2519,3.569,10.2,normal,0
2025-12-01 10:23:00,CP-04,1,Authorize,Preparing,0.2585,1.428,4.98,normal,0
2025-12-01 10:44:22,CP-10,2,MeterValues,Preparing,0.21,11.552,19.51,normal,0
2025-12-01 10:33:01,CP-09,1,ChangeConfiguration,SuspendedEV,2.2099,7.543,2.78,frequent_irregular_change,1
2025-12-01 10:07:47,CP-02,1,BootNotification,Charging,0.2988,3.181,6.44,normal,0
2025-12-01 10:14:13,CP-10,1,StartTransaction,Preparing,0.1745,9.557,8.28,normal,0
2025-12-01 10:49:52,CP-10,2,StopTransaction,Faulted,0.9992,8.113,2.67,frequent_irregular_change,1
2025-12-01 09:43:20,CP-04,2,StartTransaction,Available,0.2359,2.75,3.23,normal,0
2025-12-01 09:01:26,CP-07,1,Authorize,Preparing,0.3353,9.443,7.7,normal,0
2025-12-01 09:39:52,CP-06,1,StatusNotification,Preparing,0.2916,11.605,3.36,normal,0
2025-12-01 09:35:28,CP-01,2,StopTransaction,Charging,0.2347,2.106,13.62,normal,0
2025-12-01 09:55:32,CP-02,2,StartTransaction,Charging,0.1778,2.704,7.86,normal,0
2025-12-01 09:12:23,CP-10,2,RemoteStopTransaction,Available,0.288,-7.606,0.82,spoofed_meter_values,1
2025-12-01 10:38:55,CP-06,1,BootNotification,Charging,0.3465,1.071,20.34,normal,0
2025-12-01 10:02:05,CP-02,1,Authorize,Available,0.2504,2.895,7.54,normal,0
2025-12-01 10:18:47,CP-08,2,StopTransaction,Preparing,0.1761,6.203,16.81,normal,0
2025-12-01 10:51:27,CP-01,2,MeterValues,Faulted,2.7961,8.393,21.63,price_spike,1
2025-12-01 09:07:42,CP-06,1,RemoteStartTransaction,Preparing,-0.4431,2.733,4.92,negative_price,1
2025-12-01 09:46:23,CP-04,1,RemoteStopTransaction,SuspendedEV,6.6319,2.053,10.16,price_spike,1
2025-12-01 09:26:55,CP-03,1,ChangeConfiguration,Available,0.8123,6.209,12.02,frequent_irregular_change,1
2025-12-01 09:58:59,CP-01,2,MeterValues,Preparing,2.9925,4.101,8.41,price_spike,1
2025-12-01 10:29:33,CP-03,2,MeterValues,Available,0.1869,3.443,15.41,normal,0
2025-12-01 10:02:33,CP-05,1,Heartbeat,Charging,0.3276,11.517,10.49,normal,0
2025-12-01 10:47:18,CP-03,1,BootNotification,Charging,0.2393,8.245,7.21,normal,0
2025-12-01 10:40:20,CP-07,2,RemoteStopTransaction,Available,3.3181,11.371,4.14,price_spike,1
2025-12-01 09:59:17,CP-04,2,StopTransaction,Preparing,6.4354,3.624,13.2,price_spike,1
2025-12-01 09:42:31,CP-04,1,Authorize,Available,0.1763,11.814,18.5,normal,0
2025-12-01 09:28:59,CP-03,1,StartTransaction,SuspendedEV,4.1935,8.562,10.66,price_spike,1
2025-12-01 10:13:58,CP-05,1,Heartbeat,Charging,0.2239,8.446,17.11,normal,0
2025-12-01 09:00:49,CP-08,2,StopTransaction,Preparing,0.2418,3.252,6.93,normal,0
2025-12-01 10:44:53,CP-04,2,RemoteStartTransaction,Preparing,4.9474,9.762,14.81,price_spike,1
2025-12-01 09:34:30,CP-01,1,StartTransaction,Charging,5.1251,10.557,6.12,price_spike,1
2025-12-01 10:28:07,CP-08,2,RemoteStopTransaction,Available,-0.9051,2.321,14.08,negative_price,1
2025-12-01 10:29:21,CP-08,2,RemoteStopTransaction,Charging,0.3348,396.409,0.75,spoofed_meter_values,1
2025-12-01 09:41:14,CP-08,1,BootNotification,Charging,0.1659,10.735,10.47,normal,0
2025-12-01 09:34:28,CP-01,1,BootNotification,Preparing,0.2894,10.715,10.52,normal,0
2025-12-01 09:11:21,CP-06,1,MeterValues,Available,5.8888,6.741,13.5,price_spike,1
2025-12-01 10:08:48,CP-08,1,BootNotification,Preparing,0.2038,10.048,5.04,normal,0
2025-12-01 10:17:21,CP-09,1,RemoteStopTransaction,Charging,0.3134,-0.456,0.93,spoofed_meter_values,1
2025-12-01 09:03:30,CP-10,1,MeterValues,Available,0.3065,4.232,10.57,normal,0
2025-12-01 09:53:26,CP-02,1,StopTransaction,Charging,0.2159,3.429,21.71,normal,0
2025-12-01 10:01:28,CP-09,2,StatusNotification,Charging,0.1586,11.95,7.63,normal,0
2025-12-01 09:04:29,CP-08,1,RemoteStopTransaction,Charging,6.6094,5.314,15.97,price_spike,1
2025-12-01 09:10:32,CP-06,1,StopTransaction,Available,0.2495,3.618,20.14,normal,0
2025-12-01 10:21:08,CP-10,2,StopTransaction,Available,4.818,9.557,11.62,price_spike,1
2025-12-01 10:36:36,CP-04,2,MeterValues,Charging,0.1701,7.751,8.97,normal,0
2025-12-01 10:40:12,CP-01,1,StopTransaction,Available,0.2669,0.148,12.57,normal,0
2025-12-01 10:05:22,CP-08,1,RemoteStopTransaction,Faulted,5.4151,5.235,20.6,price_spike,1
2025-12-01 09:11:46,CP-06,2,StopTransaction,SuspendedEV,0.2785,-6.591,0.85,spoofed_meter_values,1
2025-12-01 10:29:53,CP-06,2,Authorize,Charging,0.3345,7.001,10.72,normal,0
2025-12-01 09:43:00,CP-01,1,StopTransaction,Preparing,0.3495,4.734,19.14,normal,0
2025-12-01 10:21:28,CP-01,2,StopTransaction,Preparing,0.2096,10.431,21.09,normal,0
2025-12-01 10:40:18,CP-06,2,Heartbeat,Available,0.2409,7.24,15.09,normal,0
2025-12-01 09:40:52,CP-04,2,BootNotification,Preparing,0.3475,7.041,2.29,normal,0
2025-12-01 09:55:40,CP-08,1,Authorize,Preparing,0.3419,3.15,15.61,normal,0
2025-12-01 09:29:58,CP-10,1,StopTransaction,Charging,0.2685,281.534,0.19,spoofed_meter_values,1
2025-12-01 09:18:33,CP-03,1,StatusNotification,Available,0.2282,9.995,19.19,normal,0
2025-12-01 09:57:46,CP-07,1,StartTransaction,Charging,0.3066,8.136,20.81,normal,0
2025-12-01 10:29:25,CP-02,2,StopTransaction,Preparing,0.2663,6.775,3.36,normal,0
2025-12-01 09:12:48,CP-04,1,BootNotification,Preparing,0.2738,10.366,21.74,normal,0
2025-12-01 10:14:31,CP-02,1,RemoteStartTransaction,Charging,1.9272,11.327,7.8,frequent_irregular_change,1
2025-12-01 09:54:50,CP-09,2,RemoteStopTransaction,Available,-0.5488,7.402,11.97,frequent_irregular_change,1
2025-12-01 09:39:27,CP-04,1,StartTransaction,Available,0.0209,0.388,16.38,price_drop,1
2025-12-01 09:14:35,CP-04,2,Authorize,Charging,0.2699,11.726,6.89,normal,0
2025-12-01 09:19:10,CP-06,1,Authorize,Charging,0.3467,2.411,14.28,normal,0
2025-12-01 09:01:01,CP-03,2,Heartbeat,Charging,0.203,10.482,10.46,normal,0
2025-12-01 10:30:33,CP-01,2,StatusNotification,Preparing,0.1963,2.5,21.6,normal,0
2025-12-01 09:05:15,CP-02,2,Authorize,Charging,0.1565,4.509,10.87,normal,0
2025-12-01 09:48:56,CP-01,1,ChangeConfiguration,Available,0.0352,10.684,4.04,price_drop,1
2025-12-01 09:35:26,CP-03,1,Heartbeat,Preparing,0.3353,8.572,13.01,normal,0
2025-12-01 10:58:15,CP-07,1,BootNotification,Preparing,0.2892,10.687,11.35,normal,0
2025-12-01 10:34:11,CP-02,2,StopTransaction,SuspendedEV,-0.2266,7.66,3.94,frequent_irregular_change,1
2025-12-01 10:36:16,CP-05,2,StopTransaction,Available,0.2008,1.55,4.19,normal,0
2025-12-01 10:00:44,CP-03,2,StopTransaction,Charging,0.1622,7.222,11.68,normal,0
2025-12-01 09:00:17,CP-04,2,RemoteStartTransaction,Charging,-0.6446,4.193,7.29,negative_price,1
2025-12-01 09:00:02,CP-05,1,ChangeConfiguration,Faulted,0.2921,-9.139,0.09,spoofed_meter_values,1
2025-12-01 10:03:11,CP-06,2,StopTransaction,Charging,0.203,10.929,2.33,normal,0
2025-12-01 10:38:58,CP-09,2,RemoteStartTransaction,Charging,0.0235,3.815,20.0,price_drop,1
2025-12-01 10:00:38,CP-09,1,MeterValues,Preparing,0.1908,6.887,16.17,normal,0
2025-12-01 09:45:45,CP-04,2,Heartbeat,Preparing,0.2179,3.49,17.16,normal,0
2025-12-01 10:21:50,CP-05,2,ChangeConfiguration,Preparing,0.3348,-5.185,0.7,spoofed_meter_values,1
2025-12-01 09:00:28,CP-04,1,RemoteStartTransaction,Charging,0.0065,4.328,15.4,price_drop,1
2025-12-01 09:09:09,CP-02,1,StopTransaction,Preparing,5.0354,11.561,18.43,price_spike,1
2025-12-01 09:06:00,CP-03,2,StopTransaction,Preparing,2.3185,8.179,3.05,frequent_irregular_change,1
2025-12-01 09:30:22,CP-07,1,MeterValues,SuspendedEV,-0.9785,1.046,17.28,negative_price,1
2025-12-01 10:44:49,CP-08,1,StopTransaction,Available,0.2132,4.568,7.44,normal,0
2025-12-01 09:56:48,CP-10,2,RemoteStopTransaction,Available,-0.8874,9.505,7.89,negative_price,1
2025-12-01 10:56:04,CP-05,1,StartTransaction,Available,-0.7897,2.289,20.64,negative_price,1
2025-12-01 09:30:41,CP-08,2,StartTransaction,Preparing,0.0254,1.066,11.55,price_drop,1
2025-12-01 09:46:50,CP-08,2,StatusNotification,Charging,0.2888,3.711,14.9,normal,0
2025-12-01 10:03:25,CP-04,1,StopTransaction,SuspendedEV,2.702,4.905,19.55,frequent_irregular_change,1
2025-12-01 10:09:45,CP-07,1,StartTransaction,Charging,0.2076,10.549,15.67,normal,0
2025-12-01 09:05:43,CP-10,2,ChangeConfiguration,Available,-0.1557,7.846,17.38,negative_price,1
2025-12-01 10:48:15,CP-01,2,RemoteStartTransaction,Available,5.2517,10.147,10.01,price_spike,1
2025-12-01 09:23:01,CP-03,2,ChangeConfiguration,Preparing,-0.4575,2.162,19.67,negative_price,1
2025-12-01 09:37:29,CP-08,1,ChangeConfiguration,Charging,-1.0,7.432,3.49,frequent_irregular_change,1
2025-12-01 10:44:01,CP-04,1,ChangeConfiguration,Charging,-0.5614,11.917,2.68,negative_price,1
2025-12-01 09:46:36,CP-06,2,StartTransaction,Charging,0.0305,3.731,17.22,price_drop,1
2025-12-01 10:52:44,CP-10,2,Heartbeat,Available,0.1766,6.298,6.55,normal,0
2025-12-01 09:28:09,CP-03,1,StartTransaction,Available,0.2212,7.693,5.41,normal,0
2025-12-01 10:05:23,CP-05,2,Authorize,Charging,0.3185,10.293,8.06,normal,0
2025-12-01 10:33:15,CP-05,1,BootNotification,Preparing,0.2371,5.434,21.16,normal,0
2025-12-01 09:45:00,CP-06,1,RemoteStopTransaction,Faulted,0.3204,-6.635,439.2,spoofed_meter_values,1
2025-12-01 10:15:18,CP-01,1,StopTransaction,Preparing,-0.7654,3.404,15.38,negative_price,1
2025-12-01 09:08:54,CP-07,2,BootNotification,Charging,0.2781,6.498,5.05,normal,0
2025-12-01 10:42:09,CP-02,2,MeterValues,Available,0.1873,1.541,4.73,normal,0
2025-12-01 09:10:53,CP-06,1,StopTransaction,Preparing,0.345,2.216,12.85,normal,0
2025-12-01 10:48:23,CP-01,2,StopTransaction,Available,0.2959,11.417,18.92,normal,0
2025-12-01 09:41:14,CP-02,1,StatusNotification,Charging,0.317,10.371,6.91,normal,0
2025-12-01 10:10:24,CP-05,2,StopTransaction,Preparing,0.3366,4.573,3.66,normal,0
2025-12-01 10:27:02,CP-06,1,StopTransaction,Charging,0.1682,11.048,8.19,normal,0
2025-12-01 10:06:30,CP-02,2,StartTransaction,Charging,0.3414,2.255,12.31,normal,0
2025-12-01 09:59:40,CP-09,2,Heartbeat,Charging,0.2089,4.136,21.67,normal,0
2025-12-01 09:48:54,CP-03,2,StartTransaction,Available,0.197,8.175,15.94,normal,0
2025-12-01 10:27:51,CP-06,1,MeterValues,Available,4.8192,10.638,17.1,price_spike,1
2025-12-01 10:10:23,CP-10,2,Authorize,Available,0.2923,11.3,15.29,normal,0
2025-12-01 09:36:08,CP-10,2,StatusNotification,Available,0.2322,7.61,19.54,normal,0
2025-12-01 09:42:55,CP-05,2,ChangeConfiguration,Preparing,-0.1203,8.076,7.12,frequent_irregular_change,1
2025-12-01 09:07:30,CP-09,2,RemoteStopTransaction,Preparing,0.2785,-7.631,126.25,spoofed_meter_values,1
2025-12-01 10:06:19,CP-10,2,RemoteStopTransaction,Preparing,2.6983,2.86,15.0,price_spike,1
2025-12-01 10:51:18,CP-09,2,ChangeConfiguration,Charging,2.2776,10.161,14.31,frequent_irregular_change,1
2025-12-01 10:02:12,CP-03,1,ChangeConfiguration,Charging,-0.8627,6.192,12.33,negative_price,1
2025-12-01 10:50:36,CP-09,2,MeterValues,Preparing,0.2334,6.942,16.22,normal,0
2025-12-01 09:40:51,CP-09,1,StartTransaction,Faulted,3.3556,8.71,15.26,price_spike,1
2025-12-01 09:16:55,CP-07,1,BootNotification,Preparing,0.2759,3.306,14.66,normal,0
2025-12-01 10:13:23,CP-03,1,StopTransaction,Available,0.2293,4.81,21.02,normal,0
2025-12-01 10:51:32,CP-08,2,ChangeConfiguration,Preparing,0.0249,8.494,12.4,price_drop,1
2025-12-01 09:38:52,CP-01,2,StopTransaction,SuspendedEV,0.0002,4.282,18.94,price_drop,1
2025-12-01 10:45:17,CP-09,2,StopTransaction,Faulted,-1.0,9.318,4.5,frequent_irregular_change,1
2025-12-01 10:06:04,CP-07,1,RemoteStopTransaction,Preparing,0.0273,0.317,12.05,price_drop,1
2025-12-01 10:17:55,CP-10,2,Authorize,Charging,0.3475,1.013,16.08,normal,0
2025-12-01 10:41:46,CP-08,2,StartTransaction,Charging,0.2701,3.952,7.74,normal,0
2025-12-01 10:31:03,CP-08,2,StartTransaction,Charging,0.2423,2.57,9.95,normal,0
2025-12-01 09:08:33,CP-08,1,StopTransaction,Preparing,0.3101,11.032,13.8,normal,0
2025-12-01 09:48:43,CP-02,2,StopTransaction,Available,0.2846,5.909,6.01,normal,0
2025-12-01 09:47:48,CP-02,2,StartTransaction,Available,0.3479,231.568,368.68,spoofed_meter_values,1
2025-12-01 09:50:28,CP-03,1,StartTransaction,Charging,0.1864,10.178,10.73,normal,0
2025-12-01 10:51:24,CP-02,1,MeterValues,Charging,0.3323,9.762,14.58,normal,0
2025-12-01 09:05:13,CP-02,2,MeterValues,Available,0.2309,7.718,7.79,normal,0
2025-12-01 10:33:58,CP-10,2,ChangeConfiguration,Faulted,0.3844,434.441,0.73,spoofed_meter_values,1
2025-12-01 10:54:07,CP-05,2,StatusNotification,Charging,0.2192,2.019,19.1,normal,0
2025-12-01 09:05:27,CP-09,1,MeterValues,Preparing,0.1984,1.809,10.58,normal,0
2025-12-01 09:10:37,CP-06,2,Heartbeat,Preparing,0.158,11.151,13.94,normal,0
2025-12-01 10:38:20,CP-04,1,StatusNotification,Preparing,0.1589,6.645,10.47,normal,0
2025-12-01 09:56:08,CP-05,1,StartTransaction,Faulted,-0.6068,0.983,20.93,negative_price,1
2025-12-01 09:27:57,CP-03,2,StopTransaction,Preparing,1.6573,7.316,3.28,frequent_irregular_change,1
2025-12-01 09:41:37,CP-02,2,StopTransaction,Available,0.2185,10.321,16.19,normal,0
2025-12-01 09:16:18,CP-04,1,Heartbeat,Available,0.2449,6.238,17.72,normal,0
2025-12-01 10:51:24,CP-05,2,StartTransaction,Available,0.2797,10.502,7.66,normal,0
2025-12-01 10:12:40,CP-01,1,StartTransaction,Preparing,2.5649,6.206,13.95,price_spike,1
2025-12-01 10:16:34,CP-05,2,ChangeConfiguration,Preparing,0.0207,5.388,13.71,price_drop,1
2025-12-01 09:22:30,CP-05,2,RemoteStopTransaction,Available,-1.0,10.219,21.81,frequent_irregular_change,1
2025-12-01 10:30:28,CP-04,1,StatusNotification,Preparing,0.2018,2.15,6.34,normal,0
2025-12-01 10:28:12,CP-09,2,Heartbeat,Charging,0.2189,3.402,10.98,normal,0
2025-12-01 10:38:05,CP-09,2,Authorize,Charging,0.3253,2.336,5.17,normal,0
2025-12-01 10:27:02,CP-05,2,BootNotification,Charging,0.2977,7.626,12.8,normal,0
2025-12-01 10:26:16,CP-05,2,StartTransaction,Faulted,0.3581,322.184,158.82,spoofed_meter_values,1
2025-12-01 09:43:35,CP-09,1,StartTransaction,Preparing,4.5752,8.077,14.53,price_spike,1
2025-12-01 09:29:39,CP-10,2,StopTransaction,SuspendedEV,0.0391,7.33,6.09,price_drop,1
2025-12-01 09:20:38,CP-03,1,BootNotification,Available,0.2105,2.476,11.4,normal,0
2025-12-01 09:04:30,CP-10,1,MeterValues,SuspendedEV,0.2921,-1.379,0.5,spoofed_meter_values,1
2025-12-01 10:25:06,CP-01,2,BootNotification,Charging,0.1628,3.779,18.57,normal,0
