timestamp,source,event_type,load_kw,unit,log_level,attack_type,label
2025-12-25 04:35:00,İSTASYON,MeterValues,5.1,kW,INFO,,0
2025-12-24 14:56:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-24 15:00:00,İSTASYON,MeterValues,5.4,kW,INFO,,0
2025-12-23 11:32:00,İSTASYON,MeterValues,4.2,kW,INFO,,0
2025-12-25 04:55:00,İSTASYON,MeterValues,6.3,kW,INFO,,0
2025-12-25 05:00:00,İSTASYON,MeterValues,6.2,kW,INFO,,0
2025-12-25 05:05:00,İSTASYON,MeterValues,5.4,kW,INFO,,0
2025-12-24 01:30:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-24 01:33:00,İSTASYON,MeterValues,6.2,kW,INFO,,0
2025-12-24 15:28:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-22 21:53:00,İSTASYON,MeterValues,5.7,kW,INFO,,0
2025-12-23 11:48:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-24 15:40:00,İSTASYON,MeterValues,6.6,kW,INFO,,0
2025-12-22 21:56:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-23 11:54:00,İSTASYON,MeterValues,6.1,kW,INFO,,0
2025-12-24 01:54:00,İSTASYON,MeterValues,5.6,kW,INFO,,0
2025-12-24 15:56:00,İSTASYON,MeterValues,3.6,kW,INFO,,0
2025-12-23 12:00:00,İSTASYON,MeterValues,6.4,kW,INFO,,0
2025-12-25 06:05:00,İSTASYON,MeterValues,4.2,kW,INFO,,0
2025-12-25 06:10:00,İSTASYON,MeterValues,7.1,kW,INFO,,0
2025-12-24 02:09:00,İSTASYON,MeterValues,4.1,kW,INFO,,0
2025-12-25 06:20:00,İSTASYON,MeterValues,5.9,kW,INFO,,0
2025-12-22 22:05:00,İSTASYON,MeterValues,6.2,kW,INFO,,0
2025-12-24 16:24:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-23 12:14:00,İSTASYON,MeterValues,3.6,kW,INFO,,0
2025-12-23 12:16:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-24 16:36:00,İSTASYON,MeterValues,5.4,kW,INFO,,0
2025-12-24 02:30:00,İSTASYON,MeterValues,4.6,kW,INFO,,0
2025-12-22 22:11:00,İSTASYON,MeterValues,6.7,kW,INFO,,0
2025-12-22 22:12:00,İSTASYON,MeterValues,6.1,kW,INFO,,0
2025-12-24 02:39:00,İSTASYON,MeterValues,5.0,kW,INFO,,0
2025-12-25 07:10:00,SALDIRGAN,MeterValues,14.0,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 17:00:00,İSTASYON,MeterValues,5.9,kW,INFO,,0
2025-12-22 22:16:00,İSTASYON,MeterValues,4.7,kW,INFO,,0
2025-12-24 17:08:00,İSTASYON,MeterValues,5.1,kW,INFO,,0
2025-12-24 02:54:00,İSTASYON,MeterValues,4.4,kW,INFO,,0
2025-12-25 07:35:00,İSTASYON,MeterValues,6.6,kW,INFO,,0
2025-12-24 03:00:00,İSTASYON,MeterValues,6.2,kW,INFO,,0
2025-12-22 22:21:00,İSTASYON,MeterValues,14.0,kW,WARNING,LOAD_MANIPULATION,1
2025-12-22 22:22:00,İSTASYON,MeterValues,6.6,kW,INFO,,0
2025-12-24 17:32:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-24 17:36:00,İSTASYON,MeterValues,5.9,kW,INFO,,0
2025-12-23 12:50:00,İSTASYON,MeterValues,4.3,kW,INFO,,0
2025-12-24 03:18:00,SALDIRGAN,MeterValues,12.1,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 03:21:00,İSTASYON,MeterValues,5.7,kW,INFO,,0
2025-12-22 22:28:00,İSTASYON,MeterValues,4.3,kW,INFO,,0
2025-12-23 12:58:00,İSTASYON,MeterValues,3.4,kW,INFO,,0
2025-12-22 22:30:00,SALDIRGAN,MeterValues,12.6,kW,WARNING,LOAD_MANIPULATION,1
2025-12-25 08:35:00,İSTASYON,MeterValues,5.9,kW,INFO,,0
2025-12-22 22:32:00,SALDIRGAN,MeterValues,12.0,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 18:12:00,İSTASYON,MeterValues,5.0,kW,INFO,,0
2025-12-23 13:08:00,İSTASYON,MeterValues,6.1,kW,INFO,,0
2025-12-22 22:35:00,İSTASYON,MeterValues,12.2,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 13:12:00,İSTASYON,MeterValues,6.4,kW,INFO,,0
2025-12-23 13:14:00,İSTASYON,MeterValues,5.8,kW,INFO,,0
2025-12-22 22:38:00,İSTASYON,MeterValues,3.0,kW,INFO,,0
2025-12-23 13:18:00,İSTASYON,MeterValues,6.0,kW,INFO,,0
2025-12-23 13:20:00,İSTASYON,MeterValues,5.6,kW,INFO,,0
2025-12-24 18:44:00,İSTASYON,MeterValues,3.4,kW,INFO,,0
2025-12-22 22:42:00,İSTASYON,MeterValues,3.5,kW,INFO,,0
2025-12-24 18:52:00,İSTASYON,MeterValues,4.8,kW,INFO,,0
2025-12-23 13:28:00,İSTASYON,MeterValues,5.7,kW,INFO,,0
2025-12-23 13:30:00,İSTASYON,MeterValues,5.5,kW,INFO,,0
2025-12-25 09:50:00,İSTASYON,MeterValues,7.0,kW,INFO,,0
2025-12-22 22:47:00,İSTASYON,MeterValues,5.8,kW,INFO,,0
2025-12-24 04:24:00,İSTASYON,MeterValues,5.5,kW,INFO,,0
2025-12-23 13:38:00,İSTASYON,MeterValues,4.2,kW,INFO,,0
2025-12-22 22:50:00,İSTASYON,MeterValues,6.3,kW,INFO,,0
2025-12-23 13:42:00,İSTASYON,MeterValues,3.5,kW,INFO,,0
2025-12-24 19:28:00,İSTASYON,MeterValues,3.3,kW,INFO,,0
2025-12-22 22:53:00,İSTASYON,MeterValues,6.9,kW,INFO,,0
2025-12-23 13:48:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-24 19:40:00,İSTASYON,MeterValues,5.9,kW,INFO,,0
2025-12-24 19:44:00,İSTASYON,MeterValues,6.2,kW,INFO,,0
2025-12-22 22:57:00,İSTASYON,MeterValues,3.1,kW,INFO,,0
2025-12-23 13:56:00,İSTASYON,MeterValues,10.8,kW,WARNING,LOAD_MANIPULATION,1
2025-12-25 10:55:00,İSTASYON,MeterValues,6.0,kW,INFO,,0
2025-12-24 20:00:00,İSTASYON,MeterValues,4.7,kW,INFO,,0
2025-12-25 11:05:00,İSTASYON,MeterValues,3.6,kW,INFO,,0
2025-12-22 23:02:00,İSTASYON,MeterValues,5.1,kW,INFO,,0
2025-12-23 14:06:00,İSTASYON,MeterValues,3.7,kW,INFO,,0
2025-12-24 05:12:00,İSTASYON,MeterValues,5.7,kW,INFO,,0
2025-12-22 23:05:00,İSTASYON,MeterValues,4.8,kW,INFO,,0
2025-12-23 14:12:00,İSTASYON,MeterValues,10.9,kW,WARNING,LOAD_MANIPULATION,1
2025-12-22 23:07:00,İSTASYON,MeterValues,5.6,kW,INFO,,0
2025-12-24 05:24:00,İSTASYON,MeterValues,5.8,kW,INFO,,0
2025-12-23 14:18:00,SALDIRGAN,MeterValues,13.7,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 14:20:00,İSTASYON,MeterValues,4.5,kW,INFO,,0
2025-12-25 11:55:00,İSTASYON,MeterValues,6.0,kW,INFO,,0
2025-12-23 14:24:00,İSTASYON,MeterValues,6.1,kW,INFO,,0
2025-12-24 05:39:00,İSTASYON,MeterValues,3.5,kW,INFO,,0
2025-12-22 23:14:00,İSTASYON,MeterValues,4.8,kW,INFO,,0
2025-12-25 12:15:00,SALDIRGAN,MeterValues,13.7,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 21:04:00,İSTASYON,MeterValues,4.5,kW,INFO,,0
2025-12-24 21:08:00,İSTASYON,MeterValues,3.7,kW,INFO,,0
2025-12-23 14:36:00,İSTASYON,MeterValues,3.4,kW,INFO,,0
2025-12-25 12:35:00,İSTASYON,MeterValues,3.5,kW,INFO,,0
2025-12-25 12:40:00,SALDIRGAN,MeterValues,14.4,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 14:42:00,SALDIRGAN,MeterValues,12.1,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 14:44:00,İSTASYON,MeterValues,6.6,kW,INFO,,0
2025-12-25 12:55:00,İSTASYON,MeterValues,6.0,kW,INFO,,0
2025-12-24 21:36:00,İSTASYON,MeterValues,4.0,kW,INFO,,0
2025-12-24 06:15:00,İSTASYON,MeterValues,3.3,kW,INFO,,0
2025-12-24 06:18:00,SALDIRGAN,MeterValues,13.5,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 14:54:00,İSTASYON,MeterValues,5.2,kW,INFO,,0
2025-12-22 23:28:00,İSTASYON,MeterValues,3.3,kW,INFO,,0
2025-12-24 21:56:00,İSTASYON,MeterValues,6.2,kW,INFO,,0
2025-12-24 06:30:00,İSTASYON,MeterValues,5.3,kW,INFO,,0
2025-12-22 23:31:00,İSTASYON,MeterValues,4.2,kW,INFO,,0
2025-12-24 06:36:00,İSTASYON,MeterValues,4.0,kW,INFO,,0
2025-12-24 06:39:00,İSTASYON,MeterValues,5.1,kW,INFO,,0
2025-12-23 15:08:00,İSTASYON,MeterValues,5.3,kW,INFO,,0
2025-12-23 15:10:00,İSTASYON,MeterValues,6.9,kW,INFO,,0
2025-12-22 23:36:00,İSTASYON,MeterValues,4.5,kW,INFO,,0
2025-12-22 23:37:00,İSTASYON,MeterValues,3.0,kW,INFO,,0
2025-12-24 22:32:00,İSTASYON,MeterValues,6.1,kW,INFO,,0
2025-12-22 23:39:00,İSTASYON,MeterValues,7.1,kW,INFO,,0
2025-12-24 22:40:00,İSTASYON,MeterValues,3.3,kW,INFO,,0
2025-12-23 15:22:00,İSTASYON,MeterValues,3.4,kW,INFO,,0
2025-12-23 15:24:00,İSTASYON,MeterValues,5.2,kW,INFO,,0
2025-12-24 07:09:00,İSTASYON,MeterValues,6.1,kW,INFO,,0
2025-12-25 14:40:00,İSTASYON,MeterValues,11.1,kW,WARNING,LOAD_MANIPULATION,1
2025-12-22 23:45:00,İSTASYON,MeterValues,3.3,kW,INFO,,0
2025-12-23 15:32:00,İSTASYON,MeterValues,4.1,kW,INFO,,0
2025-12-24 07:21:00,İSTASYON,MeterValues,4.7,kW,INFO,,0
2025-12-24 07:24:00,İSTASYON,MeterValues,4.1,kW,INFO,,0
2025-12-22 23:49:00,İSTASYON,MeterValues,3.6,kW,INFO,,0
2025-12-25 15:10:00,İSTASYON,MeterValues,11.0,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 23:24:00,İSTASYON,MeterValues,3.5,kW,INFO,,0
2025-12-24 07:36:00,İSTASYON,MeterValues,3.9,kW,INFO,,0
2025-12-24 07:39:00,İSTASYON,MeterValues,6.6,kW,INFO,,0
2025-12-22 23:54:00,İSTASYON,MeterValues,5.9,kW,INFO,,0
2025-12-25 15:35:00,İSTASYON,MeterValues,14.3,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 15:52:00,İSTASYON,MeterValues,11.6,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 23:48:00,İSTASYON,MeterValues,5.8,kW,INFO,,0
2025-12-24 07:54:00,İSTASYON,MeterValues,3.7,kW,INFO,,0
2025-12-24 23:56:00,İSTASYON,MeterValues,5.3,kW,INFO,,0
2025-12-25 16:00:00,İSTASYON,MeterValues,4.9,kW,INFO,,0
2025-12-23 16:02:00,İSTASYON,MeterValues,3.3,kW,INFO,,0
2025-12-23 16:04:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-24 08:09:00,İSTASYON,MeterValues,6.9,kW,INFO,,0
2025-12-23 00:04:00,İSTASYON,MeterValues,4.1,kW,INFO,,0
2025-12-23 00:05:00,İSTASYON,MeterValues,10.8,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 16:12:00,İSTASYON,MeterValues,14.3,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 00:07:00,SALDIRGAN,MeterValues,12.6,kW,WARNING,LOAD_MANIPULATION,1
2025-12-25 16:40:00,İSTASYON,MeterValues,6.0,kW,INFO,,0
2025-12-25 00:36:00,SALDIRGAN,MeterValues,13.6,kW,WARNING,LOAD_MANIPULATION,1
2025-12-24 08:30:00,İSTASYON,MeterValues,3.8,kW,INFO,,0
2025-12-24 08:33:00,İSTASYON,MeterValues,3.6,kW,INFO,,0
2025-12-25 17:00:00,İSTASYON,MeterValues,4.0,kW,INFO,,0
2025-12-24 08:39:00,İSTASYON,MeterValues,6.7,kW,INFO,,0
2025-12-25 00:56:00,SALDIRGAN,MeterValues,11.8,kW,WARNING,LOAD_MANIPULATION,1
2025-12-25 01:00:00,İSTASYON,MeterValues,6.7,kW,INFO,,0
2025-12-25 17:20:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-25 17:25:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-24 08:54:00,İSTASYON,MeterValues,6.3,kW,INFO,,0
2025-12-24 08:57:00,İSTASYON,MeterValues,5.1,kW,INFO,,0
2025-12-25 01:20:00,İSTASYON,MeterValues,3.1,kW,INFO,,0
2025-12-25 17:45:00,İSTASYON,MeterValues,6.8,kW,INFO,,0
2025-12-24 09:06:00,İSTASYON,MeterValues,15.0,kW,WARNING,LOAD_MANIPULATION,1
2025-12-25 17:55:00,İSTASYON,MeterValues,7.1,kW,INFO,,0
2025-12-23 00:24:00,İSTASYON,MeterValues,4.0,kW,INFO,,0
2025-12-25 18:05:00,İSTASYON,MeterValues,6.9,kW,INFO,,0
2025-12-23 00:26:00,İSTASYON,MeterValues,7.0,kW,INFO,,0
2025-12-25 18:15:00,İSTASYON,MeterValues,6.3,kW,INFO,,0
2025-12-24 09:24:00,İSTASYON,MeterValues,7.2,kW,INFO,,0
2025-12-23 16:58:00,İSTASYON,MeterValues,5.5,kW,INFO,,0
2025-12-24 09:30:00,İSTASYON,MeterValues,3.1,kW,INFO,,0
2025-12-24 09:33:00,İSTASYON,MeterValues,5.4,kW,INFO,,0
2025-12-25 18:40:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-25 02:12:00,İSTASYON,MeterValues,3.7,kW,INFO,,0
2025-12-23 00:34:00,SALDIRGAN,MeterValues,11.5,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 00:35:00,İSTASYON,MeterValues,3.0,kW,INFO,,0
2025-12-25 19:00:00,İSTASYON,MeterValues,3.5,kW,INFO,,0
2025-12-23 17:14:00,İSTASYON,MeterValues,6.5,kW,INFO,,0
2025-12-24 09:54:00,SALDIRGAN,MeterValues,11.2,kW,WARNING,LOAD_MANIPULATION,1
2025-12-23 00:39:00,İSTASYON,MeterValues,6.6,kW,INFO,,0
2025-12-23 00:40:00,İSTASYON,MeterValues,7.0,kW,INFO,,0
2025-12-23 11:47:25,Grid,LoadReading,7.79,0,0,Normal,0
2025-12-23 11:46:25,Grid,LoadReading,5.04,0,0,Normal,0
2025-12-23 11:45:25,Grid,LoadReading,1.02,0,0,Normal,0
2025-12-23 11:44:25,Grid,LoadReading,3.77,0,0,Normal,0
2025-12-23 11:43:25,Grid,LoadReading,10.38,0,0,Normal,0
2025-12-23 11:42:25,Grid,LoadReading,10.71,0,0,Normal,0
2025-12-23 11:41:25,Grid,LoadReading,10.1,0,0,Normal,0
2025-12-23 11:40:25,Grid,LoadReading,2.49,0,0,Normal,0
2025-12-23 11:39:25,Grid,LoadReading,7.27,0,0,Normal,0
2025-12-23 11:38:25,Grid,LoadReading,1.38,0,0,Normal,0
2025-12-23 11:37:25,Grid,LoadReading,1.7,0,0,Normal,0
2025-12-23 11:36:25,Grid,LoadReading,1.48,0,0,Normal,0
2025-12-23 11:35:25,Grid,LoadReading,2.56,0,0,Normal,0
2025-12-23 11:34:25,Grid,LoadReading,7.99,0,0,Normal,0
2025-12-23 11:33:25,Grid,LoadReading,0.72,0,0,Normal,0
2025-12-23 11:32:25,Grid,LoadReading,7.67,0,0,Normal,0
2025-12-23 11:31:25,Grid,LoadReading,3.6,0,0,Normal,0
2025-12-23 11:30:25,Grid,LoadReading,3.57,0,0,Normal,0
2025-12-23 11:29:25,Grid,LoadReading,10.09,0,0,Normal,0
2025-12-23 11:28:25,Grid,LoadReading,0.65,0,0,Normal,0
2025-12-23 11:27:25,Grid,LoadReading,4.29,0,0,Normal,0
2025-12-23 11:26:25,Grid,LoadReading,0.49,0,0,Normal,0
2025-12-23 11:25:25,Grid,LoadReading,4.47,0,0,Normal,0
2025-12-23 11:24:25,Grid,LoadReading,7.04,0,0,Normal,0
2025-12-23 11:23:25,Grid,LoadReading,6.96,0,0,Normal,0
2025-12-23 11:22:25,Grid,LoadReading,3.91,0,0,Normal,0
2025-12-23 11:21:25,Grid,LoadReading,7.18,0,0,Normal,0
2025-12-23 11:20:25,Grid,LoadReading,8.95,0,0,Normal,0
2025-12-23 11:19:25,Grid,LoadReading,0.12,0,0,Normal,0
2025-12-23 11:18:25,Grid,LoadReading,8.5,0,0,Normal,0
2025-12-23 11:17:25,Grid,LoadReading,2.66,0,0,Normal,0
2025-12-23 11:16:25,Grid,LoadReading,3.66,0,0,Normal,0
2025-12-23 11:15:25,Grid,LoadReading,0.11,0,0,Normal,0
2025-12-23 11:14:25,Grid,LoadReading,7.77,0,0,Normal,0
2025-12-23 11:13:25,Grid,LoadReading,6.69,0,0,Normal,0
2025-12-23 11:12:25,Grid,LoadReading,4.95,0,0,Normal,0
2025-12-23 11:11:25,Grid,LoadReading,5.14,0,0,Normal,0
2025-12-23 11:10:25,Grid,LoadReading,8.69,0,0,Normal,0
2025-12-23 11:09:25,Grid,LoadReading,8.09,0,0,Normal,0
2025-12-23 11:08:25,Grid,LoadReading,3.13,0,0,Normal,0
2025-12-23 11:07:25,Grid,LoadReading,8.97,0,0,Normal,0
2025-12-23 11:06:25,Grid,LoadReading,1.13,0,0,Normal,0
2025-12-23 11:05:25,Grid,LoadReading,1.06,0,0,Normal,0
2025-12-23 11:04:25,Grid,LoadReading,3.45,0,0,Normal,0
2025-12-23 11:03:25,Grid,LoadReading,0.2,0,0,Normal,0
2025-12-23 11:02:25,Grid,LoadReading,9.77,0,0,Normal,0
2025-12-23 11:01:25,Grid,LoadReading,5.06,0,0,Normal,0
2025-12-23 11:00:25,Grid,LoadReading,5.88,0,0,Normal,0
2025-12-23 10:59:25,Grid,LoadReading,7.96,0,0,Normal,0
2025-12-23 10:58:25,Grid,LoadReading,8.4,0,0,Normal,0
2025-12-23 10:57:25,Grid,LoadReading,9.65,0,0,Normal,0
2025-12-23 10:56:25,Grid,LoadReading,4.39,0,0,Normal,0
2025-12-23 10:55:25,Grid,LoadReading,6.37,0,0,Normal,0
2025-12-23 10:54:25,Grid,LoadReading,0.55,0,0,Normal,0
2025-12-23 10:53:25,Grid,LoadReading,6.34,0,0,Normal,0
2025-12-23 10:52:25,Grid,LoadReading,9.42,0,0,Normal,0
2025-12-23 10:51:25,Grid,LoadReading,6.86,0,0,Normal,0
2025-12-23 10:50:25,Grid,LoadReading,3.86,0,0,Normal,0
2025-12-23 10:49:25,Grid,LoadReading,7.07,0,0,Normal,0
2025-12-23 10:48:25,Grid,LoadReading,9.13,0,0,Normal,0
2025-12-23 10:47:25,Grid,LoadReading,9.8,0,0,Normal,0
2025-12-23 10:46:25,Grid,LoadReading,3.22,0,0,Normal,0
2025-12-23 10:45:25,Grid,LoadReading,7.61,0,0,Normal,0
2025-12-23 10:44:25,Grid,LoadReading,5.66,0,0,Normal,0
2025-12-23 10:43:25,Grid,LoadReading,6.89,0,0,Normal,0
2025-12-23 10:42:25,Grid,LoadReading,3.81,0,0,Normal,0
2025-12-23 10:41:25,Grid,LoadReading,9.78,0,0,Normal,0
2025-12-23 10:40:25,Grid,LoadReading,7.66,0,0,Normal,0
2025-12-23 10:39:25,Grid,LoadReading,0.82,0,0,Normal,0
2025-12-23 10:38:25,Grid,LoadReading,8.61,0,0,Normal,0
2025-12-23 10:37:25,Grid,LoadReading,10.16,0,0,Normal,0
2025-12-23 10:36:25,Grid,LoadReading,7.72,0,0,Normal,0
2025-12-23 10:35:25,Grid,LoadReading,8.05,0,0,Normal,0
2025-12-23 10:34:25,Grid,LoadReading,1.37,0,0,Normal,0
2025-12-23 10:33:25,Grid,LoadReading,5.39,0,0,Normal,0
2025-12-23 10:32:25,Grid,LoadReading,9.96,0,0,Normal,0
2025-12-23 10:31:25,Grid,LoadReading,8.13,0,0,Normal,0
2025-12-23 10:30:25,Grid,LoadReading,7.15,0,0,Normal,0
2025-12-23 10:29:25,Grid,LoadReading,6.95,0,0,Normal,0
2025-12-23 10:28:25,Grid,LoadReading,10.25,0,0,Normal,0
2025-12-23 10:27:25,Grid,LoadReading,1.29,0,0,Normal,0
2025-12-23 10:26:25,Grid,LoadReading,7.83,0,0,Normal,0
2025-12-23 10:25:25,Grid,LoadReading,10.55,0,0,Normal,0
2025-12-23 10:24:25,Grid,LoadReading,7.57,0,0,Normal,0
2025-12-23 10:23:25,Grid,LoadReading,7.34,0,0,Normal,0
2025-12-23 10:22:25,Grid,LoadReading,9.97,0,0,Normal,0
2025-12-23 10:21:25,Grid,LoadReading,7.0,0,0,Normal,0
2025-12-23 10:20:25,Grid,LoadReading,6.12,0,0,Normal,0
2025-12-23 10:19:25,Grid,LoadReading,8.15,0,0,Normal,0
2025-12-23 10:18:25,Grid,LoadReading,0.79,0,0,Normal,0
2025-12-23 10:17:25,Grid,LoadReading,0.88,0,0,Normal,0
2025-12-23 10:16:25,Grid,LoadReading,8.79,0,0,Normal,0
2025-12-23 10:15:25,Grid,LoadReading,5.4,0,0,Normal,0
2025-12-23 10:14:25,Grid,LoadReading,5.1,0,0,Normal,0
2025-12-23 10:13:25,Grid,LoadReading,7.26,0,0,Normal,0
2025-12-23 10:12:25,Grid,LoadReading,4.43,0,0,Normal,0
2025-12-23 10:11:25,Grid,LoadReading,7.06,0,0,Normal,0
2025-12-23 10:10:25,Grid,LoadReading,1.76,0,0,Normal,0
2025-12-23 10:09:25,Grid,LoadReading,8.11,0,0,Normal,0
2025-12-23 10:08:25,Grid,LoadReading,10.44,0,0,Normal,0
2025-12-23 10:07:25,Grid,LoadReading,7.96,0,0,Normal,0
2025-12-23 10:06:25,Grid,LoadReading,2.0,0,0,Normal,0
2025-12-23 10:05:25,Grid,LoadReading,0.37,0,0,Normal,0
2025-12-23 10:04:25,Grid,LoadReading,2.3,0,0,Normal,0
2025-12-23 10:03:25,Grid,LoadReading,2.6,0,0,Normal,0
2025-12-23 10:02:25,Grid,LoadReading,2.08,0,0,Normal,0
2025-12-23 10:01:25,Grid,LoadReading,9.6,0,0,Normal,0
2025-12-23 10:00:25,Grid,LoadReading,0.18,0,0,Normal,0
2025-12-23 09:59:25,Grid,LoadReading,1.57,0,0,Normal,0
2025-12-23 09:58:25,Grid,LoadReading,8.46,0,0,Normal,0
2025-12-23 09:57:25,Grid,LoadReading,6.14,0,0,Normal,0
2025-12-23 09:56:25,Grid,LoadReading,0.97,0,0,Normal,0
2025-12-23 09:55:25,Grid,LoadReading,2.87,0,0,Normal,0
2025-12-23 09:54:25,Grid,LoadReading,9.34,0,0,Normal,0
2025-12-23 09:53:25,Grid,LoadReading,5.64,0,0,Normal,0
2025-12-23 09:52:25,Grid,LoadReading,9.08,0,0,Normal,0
2025-12-23 09:51:25,Grid,LoadReading,4.43,0,0,Normal,0
2025-12-23 09:50:25,Grid,LoadReading,7.95,0,0,Normal,0
2025-12-23 09:49:25,Grid,LoadReading,4.04,0,0,Normal,0
2025-12-23 09:48:25,Grid,LoadReading,7.49,0,0,Normal,0
2025-12-23 09:47:25,Grid,LoadReading,6.59,0,0,Normal,0
2025-12-23 09:46:25,Grid,LoadReading,7.39,0,0,Normal,0
2025-12-23 09:45:25,Grid,LoadReading,1.51,0,0,Normal,0
2025-12-23 09:44:25,Grid,LoadReading,2.62,0,0,Normal,0
2025-12-23 09:43:25,Grid,LoadReading,6.32,0,0,Normal,0
2025-12-23 09:42:25,Grid,LoadReading,10.67,0,0,Normal,0
2025-12-23 09:41:25,Grid,LoadReading,3.96,0,0,Normal,0
2025-12-23 09:40:25,Grid,LoadReading,6.33,0,0,Normal,0
2025-12-23 09:39:25,Grid,LoadReading,6.81,0,0,Normal,0
2025-12-23 09:38:25,Grid,LoadReading,2.17,0,0,Normal,0
2025-12-23 09:37:25,Grid,LoadReading,1.96,0,0,Normal,0
2025-12-23 09:36:25,Grid,LoadReading,1.92,0,0,Normal,0
2025-12-23 09:35:25,Grid,LoadReading,3.12,0,0,Normal,0
2025-12-23 09:34:25,Grid,LoadReading,10.06,0,0,Normal,0
2025-12-23 09:33:25,Grid,LoadReading,7.39,0,0,Normal,0
2025-12-23 09:32:25,Grid,LoadReading,4.55,0,0,Normal,0
2025-12-23 09:31:25,Grid,LoadReading,0.67,0,0,Normal,0
2025-12-23 09:30:25,Grid,LoadReading,6.36,0,0,Normal,0
2025-12-23 09:29:25,Grid,LoadReading,4.01,0,0,Normal,0
2025-12-23 09:28:25,Grid,LoadReading,3.75,0,0,Normal,0
2025-12-23 09:27:25,Grid,LoadReading,2.59,0,0,Normal,0
2025-12-23 09:26:25,Grid,LoadReading,10.85,0,0,Normal,0
2025-12-23 09:25:25,Grid,LoadReading,9.21,0,0,Normal,0
2025-12-23 09:24:25,Grid,LoadReading,8.26,0,0,Normal,0
2025-12-23 09:23:25,Grid,LoadReading,5.82,0,0,Normal,0
2025-12-23 09:22:25,Grid,LoadReading,10.22,0,0,Normal,0
2025-12-23 09:21:25,Grid,LoadReading,7.54,0,0,Normal,0
2025-12-23 09:20:25,Grid,LoadReading,7.07,0,0,Normal,0
2025-12-23 09:19:25,Grid,LoadReading,7.3,0,0,Normal,0
2025-12-23 09:18:25,Grid,LoadReading,10.32,0,0,Normal,0
2025-12-23 09:17:25,Grid,LoadReading,1.76,0,0,Normal,0
2025-12-23 09:16:25,Grid,LoadReading,4.33,0,0,Normal,0
2025-12-23 09:15:25,Grid,LoadReading,3.07,0,0,Normal,0
2025-12-23 09:14:25,Grid,LoadReading,9.3,0,0,Normal,0
2025-12-23 09:13:25,Grid,LoadReading,1.44,0,0,Normal,0
2025-12-23 09:12:25,Grid,LoadReading,0.66,0,0,Normal,0
2025-12-23 09:11:25,Grid,LoadReading,9.71,0,0,Normal,0
2025-12-23 09:10:25,Grid,LoadReading,3.21,0,0,Normal,0
2025-12-23 09:09:25,Grid,LoadReading,0.48,0,0,Normal,0
2025-12-23 09:08:25,Grid,LoadReading,4.92,0,0,Normal,0
2025-12-23 09:07:25,Grid,LoadReading,10.17,0,0,Normal,0
2025-12-23 09:06:25,Grid,LoadReading,3.83,0,0,Normal,0
2025-12-23 09:05:25,Grid,LoadReading,6.16,0,0,Normal,0
2025-12-23 09:04:25,Grid,LoadReading,1.39,0,0,Normal,0
2025-12-23 09:03:25,Grid,LoadReading,3.51,0,0,Normal,0
2025-12-23 09:02:25,Grid,LoadReading,3.98,0,0,Normal,0
2025-12-23 09:01:25,Grid,LoadReading,2.85,0,0,Normal,0
2025-12-23 09:00:25,Grid,LoadReading,1.05,0,0,Normal,0
2025-12-23 08:59:25,Grid,LoadReading,4.27,0,0,Normal,0
2025-12-23 08:58:25,Grid,LoadReading,10.72,0,0,Normal,0
2025-12-23 08:57:25,Grid,LoadReading,2.32,0,0,Normal,0
2025-12-23 08:56:25,Grid,LoadReading,3.52,0,0,Normal,0
2025-12-23 08:55:25,Grid,LoadReading,6.97,0,0,Normal,0
2025-12-23 08:54:25,Grid,LoadReading,3.19,0,0,Normal,0
2025-12-23 08:53:25,Grid,LoadReading,9.5,0,0,Normal,0
