timestamp,source,event_type,detail,status,label,attack_type
2025-12-21 05:03:32,CSMS,Şarj Başlatma,Transaction ID: 262,Success,0,
2025-12-21 05:03:32,CSMS,Şarj Başlatma,Transaction ID: 276,Success,0,
2025-12-21 05:03:33,CSMS,Şarj Başlatma,Transaction ID: 192,Success,0,
2025-12-21 05:03:33,CSMS,Şarj Başlatma,Transaction ID: 219,Success,0,
2025-12-21 05:03:33,CSMS,Enerji Tüketimi,2025 Wh,Info,0,
2025-12-21 05:03:34,CSMS,Şarj Başlatma,Transaction ID: 215,Success,0,
2025-12-21 05:03:35,CSMS,Şarj Başlatma,Transaction ID: 203,Success,0,
2025-12-21 05:03:38,CSMS,Şarj Başlatma,Transaction ID: 185,Success,0,
2025-12-21 05:03:39,CSMS,Şarj Başlatma,Transaction ID: 263,Success,0,
2025-12-21 05:03:39,CSMS,Şarj Başlatma,Transaction ID: 277,Success,0,
2025-12-21 05:03:40,CSMS,Şarj Başlatma,Transaction ID: 193,Success,0,
2025-12-21 05:03:40,CSMS,Şarj Başlatma,Transaction ID: 220,Success,0,
2025-12-21 05:03:40,CSMS,Enerji Tüketimi,2025 Wh,Info,0,
2025-12-21 05:03:41,CSMS,Şarj Başlatma,Transaction ID: 216,Success,0,
2025-12-21 05:03:42,CSMS,Şarj Başlatma,Transaction ID: 204,Success,0,
2025-12-21 05:03:45,CSMS,Şarj Başlatma,Transaction ID: 186,Success,0,
2025-12-21 05:03:46,CSMS,Şarj Başlatma,Transaction ID: 264,Success,0,
2025-12-21 05:03:46,CSMS,Şarj Başlatma,Transaction ID: 278,Success,0,
2025-12-21 05:03:47,CSMS,Şarj Başlatma,Transaction ID: 194,Success,0,
2025-12-21 05:03:47,CSMS,Şarj Başlatma,Transaction ID: 221,Success,0,
2025-12-21 05:03:47,CSMS,Enerji Tüketimi,2025 Wh,Info,0,
2025-12-21 05:03:48,CSMS,Şarj Başlatma,Transaction ID: 217,Success,0,
2025-12-21 05:03:49,CSMS,Şarj Başlatma,Transaction ID: 205,Success,0,
2025-12-21 05:03:52,CSMS,Şarj Başlatma,Transaction ID: 187,Success,0,
2025-12-21 05:03:53,CSMS,Şarj Başlatma,Transaction ID: 265,Success,0,
2025-12-21 05:03:53,CSMS,Şarj Başlatma,Transaction ID: 279,Success,0,
2025-12-21 05:03:54,CSMS,Şarj Başlatma,Transaction ID: 195,Success,0,
2025-12-21 05:03:54,CSMS,Şarj Başlatma,Transaction ID: 222,Success,0,
2025-12-21 05:03:54,CSMS,Enerji Tüketimi,2025 Wh,Info,0,
2025-12-21 05:03:55,CSMS,Şarj Başlatma,Transaction ID: 218,Success,0,
2025-12-21 05:03:56,CSMS,Şarj Başlatma,Transaction ID: 206,Success,0,
2025-12-21 05:03:59,CSMS,Şarj Başlatma,Transaction ID: 188,Success,0,
2025-12-21 05:04:00,CSMS,Şarj Başlatma,Transaction ID: 266,Success,0,
2025-12-21 05:04:01,CSMS,Şarj Başlatma,Transaction ID: 280,Success,0,
2025-12-21 05:04:01,CSMS,Şarj Başlatma,Transaction ID: 196,Success,0,
2025-12-21 05:04:01,CSMS,Şarj Başlatma,Transaction ID: 223,Success,0,
2025-12-21 05:04:01,CSMS,Enerji Tüketimi,2025 Wh,Info,0,
2025-12-21 05:04:02,CSMS,Şarj Başlatma,Transaction ID: 219,Success,0,
2025-12-21 05:04:03,CSMS,Şarj Başlatma,Transaction ID: 207,Success,0,
2025-12-21 05:04:06,CSMS,Şarj Başlatma,Transaction ID: 189,Success,0,
2025-12-21 05:04:07,CSMS,Şarj Başlatma,Transaction ID: 267,Success,0,
2025-12-21 05:04:08,CSMS,Şarj Başlatma,Transaction ID: 281,Success,0,
2025-12-21 05:04:08,CSMS,Şarj Başlatma,Transaction ID: 197,Success,0,
2025-12-21 05:04:08,CSMS,Şarj Başlatma,Transaction ID: 224,Success,0,
2025-12-21 05:04:08,CSMS,Enerji Tüketimi,2025 Wh,Info,0,
2025-12-21 05:04:10,CSMS,Şarj Başlatma,Transaction ID: 220,Success,0,
2025-12-21 05:04:10,CSMS,Şarj Başlatma,Transaction ID: 208,Success,0,
2025-12-21 05:04:13,CSMS,Şarj Başlatma,Transaction ID: 190,Success,0,
2025-12-21 05:04:14,CSMS,Şarj Başlatma,Transaction ID: 268,Success,0,
2025-12-21 04:43:03,CP,Boot,Sisteme Kabul Edildi,Success,0,
2025-12-21 04:43:04,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:11,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:18,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:25,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:32,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:39,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:46,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:43:53,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:00,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:07,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:14,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:21,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:28,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:35,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:42,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:49,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:44:56,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:03,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:10,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:17,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:24,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:31,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:38,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:45,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:52,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:45:59,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:07,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:14,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:21,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:28,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:35,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:42,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:49,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:46:56,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:03,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:10,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:17,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:24,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:31,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:38,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:45,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:52,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:47:59,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:06,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:13,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:20,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:27,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:34,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:41,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:48,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:48:55,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:02,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:09,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:16,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:23,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:30,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:37,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:44,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:51,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:49:58,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:05,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:12,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:19,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:26,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:33,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:40,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:47,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:50:55,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:02,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:09,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:16,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:23,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:30,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:37,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:44,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:51,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:51:58,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:05,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:12,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:19,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:26,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:33,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:40,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:47,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:52:54,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:01,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:08,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:15,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:22,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:29,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:36,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:43,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:50,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:57,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:04,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:11,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:18,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:25,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:32,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:39,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:46,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:54:53,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:00,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:07,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:14,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:21,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:28,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:35,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:42,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:49,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:55:56,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:03,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:10,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:17,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:24,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:31,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:38,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:45,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:52,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:56:59,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:06,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:13,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:20,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:28,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:35,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:42,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:49,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:57:56,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:03,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:10,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:17,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:24,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:31,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:38,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:45,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:52,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:58:59,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:06,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:13,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:20,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:27,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:34,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:41,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:48,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:59:55,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:02,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:09,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:16,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:23,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:30,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:37,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:44,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:51,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:00:58,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:05,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:12,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:19,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:26,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:33,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:40,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:47,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:01:54,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:01,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:08,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:15,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:22,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:29,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:36,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:43,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:50,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:02:57,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:04,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:11,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:18,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:25,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:32,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:39,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:46,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:03:53,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:04:01,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 05:04:08,CP,Köprüleme,OCPP -> CAN Mesajı İletildi,Info,0,
2025-12-21 04:53:48,SALDIRGAN,Sızma,Ağa Bağlandı,Warning,1,
2025-12-21 04:53:48,SALDIRGAN,Saldırı,Sahte Veri Paketi Gönderildi,High,1,
2025-12-23 02:44:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-21 20:57:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 00:43:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 17:29:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-16 23:00:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-18 06:58:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 15:28:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 14:34:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-21 10:32:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 23:01:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-17 17:38:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-21 17:26:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-17 08:42:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-17 06:39:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-17 06:55:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-18 05:51:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-23 14:01:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-22 15:23:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 21:46:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-17 14:16:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-21 22:03:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 17:41:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-17 05:05:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-22 02:56:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-17 16:03:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 12:44:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 01:13:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 11:59:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-20 00:18:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-19 12:13:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-18 20:11:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 21:08:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 01:40:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 19:56:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-20 06:18:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-22 10:34:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-22 09:25:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-23 05:31:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-21 11:09:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 16:28:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-20 07:21:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-17 04:28:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-21 14:05:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-17 14:17:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-20 22:27:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-21 01:25:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-16 16:20:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-19 20:15:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
2025-12-18 00:28:51,augmented,augmented,NTP Poisoning attempt detected,CRITICAL,1,TIME_ANOMALY
2025-12-18 17:36:51,augmented,augmented,Gelecek Zamanlı Log: 2026 detected,CRITICAL,1,TIME_ANOMALY
2025-12-20 21:58:51,augmented,augmented,Zaman Kayması: +15 dakika fark,CRITICAL,1,TIME_ANOMALY
