timestamp,level,severity,message,action,stage,rule_id,source_ip,source_port,dest_ip,dest_port,http_method,http_path,http_status,ocp_namespace,ocp_pod,label
2025-12-21 00:41:14,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.45.137.174,58203,10.116.179.219,80,DELETE,/api/v1/users,500,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:41:16,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.125.170.74,12064,10.240.78.225,8080,GET,/admin,400,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:41:16,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.242.186.217,4399,10.84.100.69,8443,GET,/admin,401,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:41:20,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.107.224.77,58317,10.199.21.12,8080,PUT,/wp-login.php,204,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:41:22,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.128.233.227,30841,10.189.13.27,8080,GET,/admin,401,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:41:27,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.68.83.52,3785,10.86.148.47,8080,POST,/,200,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:41:27,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.40.46.217,4262,10.154.75.214,443,PATCH,/.env,200,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:41:28,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.133.79.44,10766,10.147.122.6,443,POST,/,200,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:41:33,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,184.119.171.59,25969,10.82.165.250,80,DELETE,/.env,201,test,payment-7b86c9c7b8-q2v7m,1
2025-12-21 00:41:37,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.234.185.56,19051,10.192.35.232,80,PATCH,/api/v1/orders,200,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:41:39,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.216.240.215,33128,10.83.215.18,443,DELETE,/api/v1/users,429,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:41:44,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.153.99.243,29347,10.79.32.72,443,PATCH,/api/v1/users,201,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:41:46,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.111.172.154,32831,10.14.197.38,80,PATCH,/api/v1/payments,200,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:41:47,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.198.226.173,47307,10.13.112.148,443,PUT,/,301,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:41:49,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.119.106.184,41927,10.228.186.202,80,PATCH,/,400,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:41:54,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.66.115.47,32615,10.97.7.2,80,PATCH,/.env,200,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:41:57,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.137.127.190,24817,10.187.194.223,80,PATCH,/.env,429,auth,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:42:03,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,10.52.56.191,49446,10.31.188.91,8443,POST,/api/v1/payments,200,test,payment-7b86c9c7b8-q2v7m,1
2025-12-21 00:42:09,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.247.18.64,18498,10.102.217.211,443,PUT,/admin,204,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:42:15,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.30.106.123,59326,10.36.176.39,8080,POST,/login,200,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:42:20,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.83.186.42,30136,10.205.141.151,8080,DELETE,/actuator/health,403,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:42:23,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.235.40.189,3426,10.20.35.188,80,POST,/api/v1/payments,301,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:42:25,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,67.35.27.169,46809,10.31.224.44,443,GET,/api/v1/payments,429,payments,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 00:42:27,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.30.234.11,2939,10.140.105.20,8080,PUT,/,204,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:42:30,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,69.116.176.240,2401,10.36.170.104,8080,GET,/api/v1/payments,201,auth,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:42:30,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.222.89.222,14642,10.241.49.66,8080,PATCH,/api/v1/orders,301,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:42:33,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,180.18.254.52,10567,10.255.38.48,80,DELETE,/api/v1/users,400,test,payment-7b86c9c7b8-q2v7m,1
2025-12-21 00:42:39,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.219.65.82,3578,10.117.120.105,80,GET,/actuator/env,500,monitoring,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:42:40,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.84.231.242,46951,10.56.69.170,443,PATCH,/actuator/health,403,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:42:43,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.22.76.104,12408,10.218.133.166,8443,POST,/actuator/health,401,test,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:42:44,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.239.75.210,49253,10.138.96.5,8443,DELETE,/wp-login.php,403,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:42:45,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,10.42.112.49,38794,10.49.181.117,443,GET,/actuator/health,201,payments,api-6d7f8c9b7f-2kq9x,1
2025-12-21 00:42:47,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.59.71.98,45718,10.205.29.226,8443,PATCH,/.env,200,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:42:52,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.10.213.59,39245,10.105.111.209,8080,GET,/.env,401,auth,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:42:58,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.111.22.107,46364,10.95.184.13,80,PUT,/admin,401,dev,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:43:01,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.24.190.4,27168,10.92.21.113,80,PATCH,/login,500,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:43:06,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.47.230.114,8816,10.142.47.250,8443,DELETE,/wp-login.php,400,monitoring,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:43:07,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.181.67.229,47960,10.90.164.14,443,PATCH,/.env,200,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:43:11,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.38.161.64,14258,10.132.252.73,443,DELETE,/,404,auth,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:43:13,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,10.2.77.217,7370,10.122.131.233,8443,GET,/actuator/env,500,dev,api-6d7f8c9b7f-2kq9x,1
2025-12-21 00:43:18,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.255.202.67,40294,10.159.136.230,80,PUT,/api/v1/orders,429,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:43:20,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,70.19.86.186,56684,10.195.9.191,443,PATCH,/api/v1/payments,401,auth,web-5c7b9d4cdd-hm8z1,1
2025-12-21 00:43:22,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.98.230.251,58487,10.140.180.49,80,PATCH,/,201,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:43:24,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.18.31.132,15620,10.168.224.87,8443,PATCH,/api/v1/payments,403,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:43:25,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.175.80.217,48501,10.103.151.103,80,PUT,/login,201,dev,web-5c7b9d4cdd-hm8z1,1
2025-12-21 00:43:27,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.162.228.129,49196,10.81.158.34,8080,DELETE,/admin,404,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:43:33,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.204.99.135,65255,10.101.129.97,8443,PATCH,/,404,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:43:34,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,10.176.103.6,59484,10.245.8.120,80,PATCH,/,301,test,web-5c7b9d4cdd-hm8z1,1
2025-12-21 00:43:35,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,10.76.128.89,14703,10.139.44.131,443,DELETE,/actuator/health,404,payments,payment-7b86c9c7b8-q2v7m,1
2025-12-21 00:43:38,SALDIRI,KRITIK,Firmware Enjeksiyonu (Simülasyon),Bloklandı,Execution,FW-INJECT-9001,53.182.30.167,29060,10.28.226.131,8443,DELETE,/admin,400,auth,payment-7b86c9c7b8-q2v7m,1
2025-12-21 00:43:41,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.111.199.18,17617,10.137.92.249,8443,PUT,/login,400,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:43:45,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.123.213.78,35593,10.175.38.114,443,DELETE,/admin,403,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:43:46,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,187.30.31.212,45365,10.79.167.106,443,PUT,/actuator/env,500,dev,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 00:43:51,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.114.152.241,23604,10.241.62.73,80,POST,/wp-login.php,301,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:43:53,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.192.245.93,25261,10.198.91.117,8080,PUT,/api/v1/payments,200,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:43:58,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.204.152.161,4241,10.86.92.176,8080,DELETE,/,400,monitoring,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:44:04,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.228.31.70,48386,10.122.169.232,443,PATCH,/wp-login.php,200,monitoring,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:44:07,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.138.90.206,41347,10.143.31.40,8080,PATCH,/,301,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:44:13,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.249.84.79,8326,10.224.238.27,8080,DELETE,/actuator/health,403,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:44:14,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,10.43.120.190,20145,10.253.101.17,80,POST,/login,429,dev,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:44:20,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,102.88.38.129,31461,10.70.92.80,443,POST,/api/v1/payments,403,auth,gateway-7f8c9d7b6b-x4n1k,1
2025-12-21 00:44:21,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.235.72.86,12331,10.233.189.178,443,PUT,/api/v1/users,429,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:44:23,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.137.65.74,5315,10.244.49.247,8080,PUT,/actuator/health,201,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:44:24,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.218.101.212,53017,10.59.107.25,8443,PUT,/admin,204,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:44:27,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.45.16.26,20678,10.82.172.243,8443,DELETE,/admin,429,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:44:32,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.0.184.110,13880,10.64.189.142,443,GET,/login,301,dev,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:44:34,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.214.153.252,39005,10.159.158.230,80,GET,/.env,204,auth,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:44:34,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.75.71.194,55386,10.39.45.158,443,PUT,/wp-login.php,301,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:44:39,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.48.70.239,10921,10.9.110.131,443,PATCH,/actuator/env,200,monitoring,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:44:45,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.31.198.132,21363,10.17.121.10,80,GET,/admin,500,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:44:47,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.183.252.68,49217,10.100.95.27,80,GET,/admin,301,test,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:44:52,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,10.24.34.61,33143,10.194.149.17,8443,PUT,/actuator/env,201,monitoring,api-6d7f8c9b7f-2kq9x,1
2025-12-21 00:44:54,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.54.42.88,41922,10.110.213.5,8443,PUT,/api/v1/orders,429,dev,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:44:55,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.17.59.96,53721,10.100.171.52,80,PUT,/api/v1/orders,201,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:45:00,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.210.141.142,65352,10.169.165.92,80,DELETE,/actuator/env,204,monitoring,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:45:06,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.101.50.161,43225,10.0.120.132,80,DELETE,/.env,403,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:45:08,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,50.133.73.152,34760,10.7.16.203,443,PUT,/actuator/health,500,monitoring,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:45:13,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,10.78.26.95,24274,10.209.156.133,443,GET,/wp-login.php,301,test,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:45:16,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.36.51.63,58606,10.197.38.127,80,GET,/,301,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:45:18,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,10.84.162.84,22204,10.127.197.38,8080,DELETE,/login,301,monitoring,api-6d7f8c9b7f-2kq9x,1
2025-12-21 00:45:24,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.66.62.86,33546,10.74.130.28,8443,GET,/login,200,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:45:29,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.198.211.183,47075,10.152.45.235,80,GET,/login,200,auth,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:45:30,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.125.95.57,21171,10.98.198.130,80,PUT,/api/v1/orders,301,payments,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:45:31,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.175.188.2,43037,10.138.82.135,80,DELETE,/actuator/health,204,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:45:32,SALDIRI,KRITIK,RBAC Yetki Yükseltme Şüphesi,Engellendi,Privilege Escalation,K8S-RBAC-4005,10.190.40.235,57989,10.179.235.232,80,PUT,/admin,400,test,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:45:35,SALDIRI,TEHDIT,SQL Injection Denemesi,Bloklandı,Initial Access,WAF-SQLI-3003,52.65.156.37,43170,10.135.245.238,443,PATCH,/actuator/health,200,test,payment-7b86c9c7b8-q2v7m,1
2025-12-21 00:45:41,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.134.74.9,33178,10.159.171.216,80,POST,/login,301,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:45:41,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,55.33.144.109,6506,10.154.157.48,8080,POST,/wp-login.php,500,dev,web-5c7b9d4cdd-hm8z1,1
2025-12-21 00:45:46,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,191.156.238.103,13071,10.242.230.179,8080,DELETE,/actuator/env,401,auth,api-6d7f8c9b7f-2kq9x,1
2025-12-21 00:45:50,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.206.97.56,3649,10.210.13.243,8443,GET,/login,429,auth,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:45:53,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.4.144.37,38374,10.65.189.239,443,POST,/api/v1/users,204,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:45:54,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.157.157.234,32988,10.211.249.11,80,GET,/actuator/env,404,auth,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:45:55,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.253.60.83,12936,10.188.205.3,8443,PUT,/api/v1/users,204,test,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:46:00,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.143.236.166,2715,10.254.177.222,80,PUT,/wp-login.php,500,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:46:05,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.133.130.44,16166,10.141.157.240,8443,PATCH,/api/v1/orders,401,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:46:09,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.208.34.135,29894,10.86.250.184,443,PUT,/wp-login.php,403,dev,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:46:12,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.162.212.127,54728,10.167.145.31,443,PUT,/api/v1/payments,500,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:46:18,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.158.191.87,2315,10.107.13.254,80,DELETE,/api/v1/orders,200,auth,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:46:23,SALDIRI,TEHDIT,TLS Downgrade / Fuzzing,Bloklandı,Initial Access,TLS-ANOM-2001,95.187.175.202,55954,10.83.167.218,80,DELETE,/wp-login.php,301,auth,auth-6c5d7f6cbb-9p3a2,1
2025-12-21 00:46:27,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.69.78.7,19059,10.94.65.14,80,GET,/.env,301,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:46:29,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.210.231.244,25530,10.118.224.44,80,GET,/actuator/env,204,monitoring,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:46:34,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.21.203.229,48263,10.198.58.173,8080,PATCH,/actuator/health,301,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:46:37,SALDIRI,UYARI,Yan Hareket / Ağ Keşfi,Bloklandı,Reconnaissance,NET-SCAN-1001,193.17.152.15,62993,10.210.73.63,443,GET,/admin,200,test,api-6d7f8c9b7f-2kq9x,1
2025-12-21 00:46:42,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.119.41.244,59929,10.138.108.70,443,POST,/,403,payments,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:46:46,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.98.204.125,48709,10.150.84.139,8443,GET,/login,403,monitoring,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:46:48,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.179.88.176,15607,10.77.106.136,8080,POST,/api/v1/users,204,dev,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:46:53,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.128.209.9,62298,10.142.56.238,443,DELETE,/login,401,test,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:46:55,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.39.197.157,44893,10.17.159.122,8443,GET,/,201,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:46:58,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.16.85.159,58611,10.212.234.237,80,PUT,/,204,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:46:59,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.150.182.224,39897,10.44.43.150,80,DELETE,/admin,401,payments,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:47:03,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.92.177.155,53224,10.87.232.46,80,DELETE,/actuator/env,301,auth,gateway-7f8c9d7b6b-x4n1k,0
2025-12-21 00:47:06,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.199.44.126,32780,10.207.191.174,443,POST,/api/v1/payments,400,monitoring,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:47:11,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.241.111.101,42607,10.57.180.214,443,DELETE,/.env,404,monitoring,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:47:12,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.25.95.208,1910,10.73.248.94,443,DELETE,/,301,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:47:12,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.147.230.211,38296,10.90.255.212,443,PATCH,/api/v1/users,500,test,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:47:15,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.126.126.241,50307,10.202.109.37,8080,GET,/wp-login.php,201,test,auth-6c5d7f6cbb-9p3a2,0
2025-12-21 00:47:20,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.31.134.5,48418,10.106.118.101,443,DELETE,/api/v1/users,301,monitoring,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:47:25,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.91.94.230,21692,10.75.52.205,8080,POST,/api/v1/users,400,test,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:47:27,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.173.35.109,51808,10.2.204.45,8080,PATCH,/admin,200,payments,api-6d7f8c9b7f-2kq9x,0
2025-12-21 00:47:28,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.202.156.233,45601,10.245.33.250,80,PATCH,/login,204,payments,web-5c7b9d4cdd-hm8z1,0
2025-12-21 00:47:29,NORMAL,NORMAL,Trafik Akışı Temiz,OK,Benign,OK-0000,10.210.111.111,25810,10.174.32.249,8443,DELETE,/admin,400,auth,payment-7b86c9c7b8-q2v7m,0
2025-12-21 00:47:33,NORMAL,NORMAL,Servis Sağlık Kontrolü,OK,Benign,OK-0001,10.140.156.147,19984,10.177.53.217,443,DELETE,/,301,test,web-5c7b9d4cdd-hm8z1,0
